timestamp,easting,northing,zone_number,zone_letter
1741266455.0003672,330241.7393378759,4156768.8941585384,52,S
1741266455.1253672,330241.652572666,4156768.9736365518,52,S
1741266455.2503672,330241.56580746005,4156769.0531145656,52,S
1741266455.3753672,330241.46137163416,4156769.132953832,52,S
1741266455.5003672,330241.3571626523,4156769.223889065,52,S
1741266455.6253672,330241.2443452055,4156769.3261008915,52,S
1741266455.7503672,330241.1396825436,4156769.3948441967,52,S
1741266455.8753672,330241.0257308866,4156769.4415762005,52,S
1741266456.0003672,330240.9124597636,4156769.5215961006,52,S
1741266456.1253672,330240.7989617953,4156769.590520038,52,S
1741266456.2503672,330240.6945259833,4156769.6703593144,52,S
1741266456.3753672,330240.5900901733,4156769.7501985934,52,S
1741266456.5003672,330240.47659221303,4156769.8191225356,52,S
1741266456.6253672,330240.35471263254,4156769.9104190357,52,S
1741266456.750367,330240.2147087475,4156769.9798848624,52,S
1741266456.875367,330240.1012107955,4156770.048808808,52,S
1741266457.000367,330239.9784238441,4156770.095721454,52,S
1741266457.125367,330239.8558637404,4156770.153730067,52,S
1741266457.250367,330239.72469517414,4156770.2230152744,52,S
1741266457.375367,330239.6377031527,4156770.291397345,52,S
1741266457.500367,330239.51536989876,4156770.360501928,52,S
1741266457.625367,330239.40187195526,4156770.429425885,52,S
1741266457.750367,330239.2711570846,4156770.5209030304,52,S
1741266457.875367,330239.1313800657,4156770.6014648406,52,S
1741266458.000367,330239.01810897386,4156770.681484769,52,S
1741266458.125367,330238.9048378842,4156770.761504699,52,S
1741266458.250367,330238.78273148864,4156770.841705257,52,S
1741266458.375367,330238.65178978525,4156770.9220864484,52,S
1741266458.500367,330238.53851870226,4156771.002106382,52,S
1741266458.625367,330238.4252476237,4156771.082126319,52,S
1741266458.750367,330238.2854706198,4156771.1626881454,52,S
1741266458.875367,330238.1459204651,4156771.2543459386,52,S
1741266459.000367,330238.0235872371,4156771.323450546,52,S
1741266459.125367,330237.9008003196,4156771.3703632234,52,S
1741266459.250367,330237.7605696311,4156771.4287331267,52,S
1741266459.375367,330237.61173048674,4156771.4983796286,52,S
1741266459.500367,330237.50706788106,4156771.567122983,52,S
1741266459.625367,330237.3937968153,4156771.647142934,52,S
1741266459.750367,330237.2802989061,4156771.716066921,52,S
1741266459.875367,330237.1493572326,4156771.796448136,52,S
1741266460.000367,330237.0007449477,4156771.877190617,52,S
1741266460.125367,330236.8870201942,4156771.935018643,52,S
1741266460.250367,330236.7646869861,4156772.0041232686,52,S
1741266460.375367,330236.61584785976,4156772.073769789,52,S
1741266460.500367,330236.46700873354,4156772.1434163135,52,S
1741266460.625367,330236.3625729941,4156772.223255648,52,S
1741266460.750367,330236.24907510314,4156772.292179649,52,S
1741266460.875367,330236.11813344597,4156772.3725608815,52,S
1741266461.000367,330235.9871917935,4156772.452942116,52,S
1741266461.125367,330235.8476416848,4156772.5445999503,52,S
1741266461.250367,330235.73414380004,4156772.6135239596,52,S
1741266461.375367,330235.611583761,4156772.671532636,52,S
1741266461.500367,330235.4801884174,4156772.729721949,52,S
1741266461.625367,330235.3401846178,4156772.799187862,52,S
1741266461.750367,330235.22668674286,4156772.868111878,52,S
1741266461.875367,330235.122251024,4156772.947951228,52,S
1741266462.0003667,330235.00897999917,4156773.027971214,52,S
1741266462.1253667,330234.89593582985,4156773.1190871657,52,S
1741266462.2503667,330234.76544790284,4156773.22166035,52,S
1741266462.3753667,330234.67007434973,4156773.31241504,52,S
1741266462.5003667,330234.5475143279,4156773.3704237337,52,S
1741266462.6253667,330234.4165727057,4156773.450804994,52,S
1741266462.7503667,330234.29469324095,4156773.542101589,52,S
1741266462.8753667,330234.1902575395,4156773.6219409523,52,S
1741266463.0003667,330234.0858218399,4156773.701780316,52,S
1741266463.1253667,330233.95533393195,4156773.804353515,52,S
1741266463.2503667,330233.8246191747,4156773.895830751,52,S
1741266463.3753667,330233.68461540993,4156773.9652966927,52,S
1741266463.5003667,330233.55344695004,4156774.034582001,52,S
1741266463.6253667,330233.41344318975,4156774.1040479476,52,S
1741266463.7503667,330233.27321257617,4156774.162417931,52,S
1741266463.8753667,330233.1424978317,4156774.2538951784,52,S
1741266464.0003667,330233.0380621499,4156774.333734555,52,S
1741266464.1253667,330232.9161827151,4156774.4250311707,52,S
1741266464.2503667,330232.77640581806,4156774.5055930954,52,S
1741266464.3753667,330232.6366289282,4156774.586155019,52,S
1741266464.5003667,330232.49594461906,4156774.622333086,52,S
1741266464.6253667,330232.37270406703,4156774.6470539165,52,S
1741266464.7503667,330232.23179290514,4156774.672136022,52,S
1741266464.8753667,330232.0822732969,4156774.70849473,52,S
1741266465.0003667,330231.95042429806,4156774.744492171,52,S
1741266465.1253667,330231.8185753003,4156774.780489612,52,S
1741266465.2503667,330231.6781178527,4156774.827763657,52,S
1741266465.3753667,330231.5288251048,4156774.875218342,52,S
1741266465.5003667,330231.3885945162,4156774.9335883586,52,S
1741266465.6253667,330231.25697237946,4156774.980681773,52,S
1741266465.7503667,330231.10767963645,4156775.0281364666,52,S
1741266465.8753667,330230.95838689274,4156775.075591162,52,S
1741266466.0003667,330230.80886729626,4156775.1119498936,52,S
1741266466.1253667,330230.6774720198,4156775.1701392843,52,S
1741266466.2503667,330230.55491205317,4156775.2281480385,52,S
1741266466.3753667,330230.41490833374,4156775.297614039,52,S
1741266466.5003667,330230.28373992234,4156775.366899401,52,S
1741266466.6253667,330230.12606560055,4156775.4367266805,52,S
1741266466.7503667,330229.9856081746,4156775.4840007545,52,S
1741266466.8753667,330229.83631544467,4156775.531455471,52,S
1741266467.0003667,330229.67796055693,4156775.567994863,52,S
1741266467.1253667,330229.5288946906,4156775.626545549,52,S
1741266467.2503667,330229.4151700367,4156775.684373684,52,S
1741266467.3753667,330229.275166336,4156775.7538397033,52,S
1741266467.5003664,330229.1351626375,4156775.823305723,52,S
1741266467.6253664,330228.986323636,4156775.8929523854,52,S
1741266467.7503664,330228.8549283857,4156775.9511418054,52,S
1741266467.8753664,330228.7142441153,4156775.987319938,52,S
1741266468.0003664,330228.5737867034,4156776.0345940376,52,S
1741266468.1253664,330228.41543182964,4156776.071133453,52,S
1741266468.2503664,330228.2840365835,4156776.1293228827,52,S
1741266468.3753664,330228.16147664405,4156776.1873316737,52,S
1741266468.5003664,330228.0389167062,4156776.245340469,52,S
1741266468.6253664,330227.89007772296,4156776.314987151,52,S
1741266468.7503664,330227.74101187894,4156776.3735378725,52,S
1741266468.8753664,330227.6096166441,4156776.4317273125,52,S
1741266469.0003664,330227.4600970815,4156776.4680861062,52,S
1741266469.1253664,330227.31963968615,4156776.5153602283,52,S
1741266469.2503664,330227.17034698767,4156776.5628149933,52,S
1741266469.3753664,330227.02082743123,4156776.5991737954,52,S
1741266469.5003664,330226.90687594697,4156776.6459059985,52,S
1741266469.6253664,330226.73130420846,4156776.7049986627,52,S
1741266469.7503664,330226.58201151853,4156776.7524534385,52,S
1741266469.8753664,330226.44155413227,4156776.7997275754,52,S
1741266470.0003664,330226.30925145897,4156776.8135331743,52,S
1741266470.1253664,330226.1681134861,4156776.827519419,52,S
1741266470.2503664,330226.02697551355,4156776.8415056644,52,S
1741266470.3753664,330225.8770022371,4156776.8556725574,52,S
1741266470.5003664,330225.77143233706,4156776.880032204,52,S
1741266470.6253664,330225.6393565315,4156776.90493378,52,S
1741266470.7503664,330225.50773445424,4156776.9520272897,52,S
1741266470.8753664,330225.3672770766,4156776.9993014433,52,S
1741266471.0003664,330225.2442634377,4156777.035118348,52,S
1741266471.1253664,330225.12124980206,4156777.0709352554,52,S
1741266471.2503664,330224.98940086545,4156777.106932807,52,S
1741266471.3753664,330224.8575519277,4156777.1429303614,52,S
1741266471.5003664,330224.7345382972,4156777.1787472744,52,S
1741266471.6253664,330224.61175152834,4156777.225660154,52,S
1741266471.7503664,330224.4801294613,4156777.27275368,52,S
1741266471.8753664,330224.3398989595,4156777.3311238186,52,S
1741266472.0003664,330224.20827689325,4156777.3782173498,52,S
1741266472.1253664,330224.0850364006,4156777.4029383054,52,S
1741266472.2503664,330223.94457903743,4156777.4502124847,52,S
1741266472.3753664,330223.7950595059,4156777.4865713473,52,S
1741266472.5003664,330223.66298371425,4156777.511472954,52,S
1741266472.6253664,330223.53113478987,4156777.547470531,52,S
1741266472.7503664,330223.39045056514,4156777.583648754,52,S
1741266472.8753664,330223.24115790485,4156777.6311035906,52,S
1741266473.0003664,330223.1009274168,4156777.689473751,52,S
1741266473.1253664,330222.96930536465,4156777.7365673003,52,S
1741266473.2503664,330222.8376833115,4156777.7836608537,52,S
1741266473.3753662,330222.6974528285,4156777.8420310207,52,S
1741266473.5003662,330222.5481601763,4156777.88948587,52,S
1741266473.6253662,330222.40792969696,4156777.947856043,52,S
1741266473.7503662,330222.2851429533,4156777.9947689567,52,S
1741266473.8753662,330222.1267881363,4156778.031308496,52,S
1741266474.0003662,330221.97749549255,4156778.078763357,52,S
1741266474.1253662,330221.8279759792,4156778.115122255,52,S
1741266474.2503662,330221.6956733327,4156778.128927929,52,S
1741266474.3753662,330221.54638069274,4156778.176382797,52,S
1741266474.5003662,330221.38779901236,4156778.201826384,52,S
1741266474.6253662,330221.2203820342,4156778.2274506227,52,S
1741266474.7503662,330221.09714156075,4156778.252171623,52,S
1741266474.8753662,330220.95645735424,4156778.28834989,52,S
1741266475.0003662,330220.8157731488,4156778.3245281577,52,S
1741266475.1253662,330220.67554268765,4156778.3828983596,52,S
1741266475.2503662,330220.5439206583,4156778.42999195,52,S
1741266475.3753662,330220.43880453194,4156778.4765435955,52,S
1741266475.5003662,330220.3246262353,4156778.512179925,52,S
1741266475.6253662,330220.2016126391,4156778.547996907,52,S
1741266475.7503662,330220.0520931404,4156778.5843558363,52,S
1741266475.8753662,330219.903027388,4156778.642906701,52,S
1741266476.0003662,330219.7890759673,4156778.689639005,52,S
1741266476.1253662,330219.65722707304,4156778.725636643,52,S
1741266476.2503662,330219.5074807095,4156778.750899619,52,S
1741266476.3753662,330219.3584149635,4156778.809450492,52,S
1741266476.5003662,330219.226566075,4156778.845448138,52,S
1741266476.6253662,330219.0944903127,4156778.8703498193,52,S
1741266476.7503662,330218.9356817801,4156778.8846974885,52,S
1741266476.8753662,330218.78593541874,4156778.9099604767,52,S
1741266477.0003662,330218.6631487071,4156778.956873446,52,S
1741266477.1253662,330218.51385609666,4156779.004328371,52,S
1741266477.2503662,330218.39084251196,4156779.0401453786,52,S
1741266477.3753662,330218.24245739926,4156779.131984171,52,S
1741266477.5003662,330218.11989756743,4156779.189993114,52,S
1741266477.6253662,330217.9796671355,4156779.2483633626,52,S
1741266477.7503662,330217.8571073072,4156779.306372311,52,S
1741266477.8753662,330217.7168768811,4156779.364742565,52,S
1741266478.0003662,330217.56758428254,4156779.412197506,52,S
1741266478.1253662,330217.4359622826,4156779.459291146,52,S
1741266478.2503662,330217.30456716125,4156779.517480754,52,S
1741266478.3753662,330217.1906157655,4156779.564213094,52,S
1741266478.5003662,330217.0327147469,4156779.6229446647,52,S
1741266478.6253662,330216.89225745574,4156779.670218965,52,S
1741266478.7503662,330216.7597279601,4156779.672928754,52,S
1741266478.8753662,330216.6188169192,4156779.6980111296,52,S
1741266479.0003662,330216.46023528033,4156779.723454812,52,S
1741266479.1253662,330216.29281834065,4156779.749079151,52,S
1741266479.250366,330216.1607426014,4156779.7739808797,52,S
1741266479.375366,330216.00193408586,4156779.7883286066,52,S
1741266479.500366,330215.8526415032,4156779.835783579,52,S
1741266479.625366,330215.6852245671,4156779.861407931,52,S
1741266479.750366,330215.5443135316,4156779.8864903226,52,S
1741266479.875366,330215.38550501864,4156779.9008380617,52,S
1741266480.000366,330215.2355318075,4156779.9150051493,52,S
1741266480.125366,330215.07695017563,4156779.9404488583,52,S
1741266480.250366,330214.94532819616,4156779.987542539,52,S
1741266480.375366,330214.7962625006,4156780.046093497,52,S
1741266480.500366,330214.6469699261,4156780.093548492,52,S
1741266480.625366,330214.5155748322,4156780.1517381454,52,S
1741266480.750366,330214.40139658004,4156780.1873745588,52,S
1741266480.875366,330214.25165025174,4156780.21263763,52,S
1741266481.000366,330214.10235768516,4156780.2600926342,52,S
1741266481.125366,330213.95306512015,4156780.3075476433,52,S
1741266481.250366,330213.8212162745,4156780.343545376,52,S
1741266481.375366,330213.6716968302,4156780.3799044234,52,S
1741266481.500366,330213.52217738924,4156780.4162634728,52,S
1741266481.625366,330213.3547604695,4156780.441887872,52,S
1741266481.750366,330213.2226847454,4156780.4667896484,52,S
1741266481.875366,330213.08154684474,4156780.4807761176,52,S
1741266482.000366,330212.94040894444,4156780.494762589,52,S
1741266482.125366,330212.7639298476,4156780.509471692,52,S
1741266482.250366,330212.6402356641,4156780.51200089,52,S
1741266482.375366,330212.5081599448,4156780.536902678,52,S
1741266482.500366,330212.38491952483,4156780.561623812,52,S
1741266482.625366,330212.23540008935,4156780.5979828853,52,S
1741266482.750366,330212.1037781364,4156780.6450766106,52,S
1741266482.875366,330211.97192930273,4156780.6810743753,52,S
1741266483.000366,330211.8489157662,4156780.7168914815,52,S
1741266483.125366,330211.7342837686,4156780.730336,52,S
1741266483.250366,330211.61104335095,4156780.7550571454,52,S
1741266483.375366,330211.48780293623,4156780.7797782924,52,S
1741266483.500366,330211.3733978205,4156780.804318781,52,S
1741266483.625366,330211.2592195886,4156780.8399552396,52,S
1741266483.750366,330211.1448144743,4156780.8644957338,52,S
1741266483.875366,330211.0129656452,4156780.9004935124,52,S
1741266484.000366,330210.872281521,4156780.936671951,52,S
1741266484.125366,330210.77577388927,4156780.9719470986,52,S
1741266484.250366,330210.6436981814,4156780.9968489176,52,S
1741266484.375366,330210.5204577723,4156781.021570077,52,S
1741266484.500366,330210.379319881,4156781.035556594,52,S
1741266484.625366,330210.2295735786,4156781.0608197376,52,S
1741266484.750366,330210.09772475803,4156781.09681753,52,S
1741266484.875366,330209.9744843495,4156781.1215387005,52,S
1741266485.000366,330209.8072943384,4156781.158259138,52,S
1741266485.125366,330209.6666102229,4156781.1944375993,52,S
1741266485.250366,330209.5259261062,4156781.23061606,52,S
1741266485.3753657,330209.4026857031,4156781.255337239,52,S
1741266485.5003657,330209.2701562309,4156781.2580471477,52,S
1741266485.6253657,330209.1292452306,4156781.283129652,52,S
1741266485.7503657,330208.988107347,4156781.2971161907,52,S
1741266485.8753657,330208.8560316481,4156781.3220180385,52,S
1741266486.0003657,330208.7239559499,4156781.3469198877,52,S
1741266486.1253657,330208.56537435646,4156781.3723637233,52,S
1741266486.2503657,330208.4158549487,4156781.4087228663,52,S
1741266486.3753657,330208.27517084224,4156781.444901351,52,S
1741266486.5003657,330208.1519304451,4156781.4696225473,52,S
1741266486.6253657,330208.0107925654,4156781.483609105,52,S
1741266486.7503657,330207.8782630961,4156781.486319036,52,S
1741266486.8753657,330207.7375789905,4156781.522497529,52,S
1741266487.0003657,330207.60550329793,4156781.547399397,52,S
1741266487.1253657,330207.47342760605,4156781.572301266,52,S
1741266487.2503657,330207.3411250241,4156781.5861071725,52,S
1741266487.3753657,330207.200667813,4156781.6333816405,52,S
1741266487.5003657,330207.05952993676,4156781.6473682136,52,S
1741266487.6253657,330206.92745424545,4156781.672270091,52,S
1741266487.7503657,330206.8042138546,4156781.696991309,52,S
1741266487.8753657,330206.6635297586,4156781.7331698206,52,S
1741266488.0003657,330206.52193810313,4156781.7249644706,52,S
1741266488.1253657,330206.4165951988,4156781.7604203327,52,S
1741266488.2503657,330206.301963218,4156781.773864927,52,S
1741266488.3753657,330206.1789497201,4156781.809682121,52,S
1741266488.5003657,330206.0559362232,4156781.8454993144,52,S
1741266488.6253657,330205.9331496154,4156781.8924124776,52,S
1741266488.7503657,330205.8099092322,4156781.917133709,52,S
1741266488.8753657,330205.69573103334,4156781.952770244,52,S
1741266489.0003657,330205.5548200547,4156781.9778528106,52,S
1741266489.1253657,330205.41413596773,4156782.014031343,52,S
1741266489.2503657,330205.2643896911,4156782.039294578,52,S
1741266489.3753657,330205.14998460666,4156782.0638351548,52,S
1741266489.5003657,330205.0086198477,4156782.066725797,52,S
1741266489.7503657,330204.7175088143,4156782.0948796854,52,S
1741266489.8753657,330204.55870035104,4156782.1092276336,52,S
1741266490.0003657,330204.41778937745,4156782.134310219,52,S
1741266490.1253657,330204.28594059433,4156782.1703081047,52,S
1741266490.2503657,330204.1450296223,4156782.1953906943,52,S
1741266490.3753657,330204.02224303124,4156782.2423038846,52,S
1741266490.5003657,330203.8731774411,4156782.3008550433,52,S
1741266490.6253657,330203.7324933656,4156782.3370336057,52,S
1741266490.7503657,330203.565757185,4156782.3959461036,52,S
1741266490.8753657,330203.41578402754,4156782.4101134054,52,S
1741266491.0003657,330203.2662646562,4156782.446472643,52,S
1741266491.1253657,330203.1076830949,4156782.4719165848,52,S
1741266491.2503657,330202.9230494349,4156782.5200944627,52,S
1741266491.3753657,330202.78236536635,4156782.556273042,52,S
1741266491.5003657,330202.62469138764,4156782.626100856,52,S
1741266491.6253657,330202.4753989179,4156782.6735560736,52,S
1741266491.7503655,330202.273775358,4156782.7553832023,52,S
1741266491.8753655,330202.1242559969,4156782.7917424603,52,S
1741266492.0003655,330201.98379883147,4156782.8390170187,52,S
1741266492.1253655,330201.82544417627,4156782.875556951,52,S
1741266492.2503655,330201.6408105312,4156782.9237348596,52,S
1741266492.3753655,330201.48245587887,4156782.9602747974,52,S
1741266492.5003655,330201.34199871717,4156783.007549367,52,S
1741266492.6253655,330201.20154155925,4156783.05482394,52,S
1741266492.7503655,330201.0431869131,4156783.091363888,52,S
1741266492.8753655,330200.8587801715,4156783.1506377794,52,S
1741266493.0003655,330200.7269314171,4156783.186635724,52,S
1741266493.1253655,330200.60414485546,4156783.2335489667,52,S
1741266493.2503655,330200.4455633169,4156783.2589929593,52,S
1741266493.3753655,330200.28743557306,4156783.306628887,52,S
1741266493.5003655,330200.1462977306,4156783.3206155784,52,S
1741266493.6253655,330200.0056136854,4156783.356794206,52,S
1741266493.7503655,330199.8651565376,4156783.4040688016,52,S
1741266493.8753655,330199.6981935055,4156783.451885412,52,S
1741266494.0003655,330199.5310035739,4156783.4886060585,52,S
1741266494.1253655,330199.39915482956,4156783.5246040258,52,S
1741266494.2503655,330199.24918169563,4156783.5387714035,52,S
1741266494.3753655,330199.0906001635,4156783.564215423,52,S
1741266494.5003655,330198.9231833363,4156783.589840117,52,S
1741266494.6253655,330198.76460180804,4156783.6152841416,52,S
1741266494.7503655,330198.63275306846,4156783.6512821196,52,S
1741266494.8753655,330198.4655631444,4156783.6880027903,52,S
1741266495.0003655,330198.2807026301,4156783.7250848087,52,S
1741266495.1253655,330198.1225749054,4156783.772720778,52,S
1741266495.2503655,330197.9723748757,4156783.7757922136,52,S
1741266495.3753655,330197.8316908457,4156783.8119708784,52,S
1741266495.5003655,330197.65521182877,4156783.8266803045,52,S
1741266495.6253655,330197.48779500974,4156783.8523050277,52,S
1741266495.7503655,330197.3473378847,4156783.899579666,52,S
1741266495.8753655,330197.2064269568,4156783.924662374,52,S
1741266496.0003655,330197.06596983224,4156783.9719370175,52,S
1741266496.1253655,330196.8990068248,4156784.0197536866,52,S
1741266496.2503655,330196.73227071966,4156784.0786663233,52,S
1741266496.3753655,330196.5736892052,4156784.1041103923,52,S
1741266496.5003655,330196.40672620054,4156784.151927069,52,S
1741266496.6253655,330196.2309279045,4156784.1999244234,52,S
1741266496.7503655,330196.0635110959,4156784.2255491777,52,S
1741266496.8753655,330195.94095147855,4156784.2835584567,52,S
1741266497.0003655,330195.7825968716,4156784.3200985068,52,S
1741266497.1253655,330195.615633875,4156784.367915201,52,S
1741266497.2503655,330195.44889778696,4156784.426827864,52,S
1741266497.3753655,330195.2993784796,4156784.463187247,52,S
1741266497.5003655,330195.15846756555,4156784.4882699903,52,S
1741266497.6253655,330195.00011296745,4156784.5248100553,52,S
1741266497.7503655,330194.8236339674,4156784.5395195424,52,S
1741266497.8753655,330194.6650524634,4156784.5649636462,52,S
1741266498.0003655,330194.5155331634,4156784.6013230444,52,S
1741266498.1253655,330194.3569516635,4156784.6267671552,52,S
1741266498.2503655,330194.1720911837,4156784.6638492662,52,S
1741266498.3753655,330194.0135096835,4156784.6892933836,52,S
1741266498.5003655,330193.85470127955,4156784.703641537,52,S
1741266498.6253655,330193.69566596684,4156784.7068937286,52,S
1741266498.7503655,330193.52802226634,4156784.7214225666,52,S
1741266498.8753653,330193.34248107136,4156784.725216797,52,S
1741266499.0003653,330193.1927348711,4156784.7504802514,52,S
1741266499.1253653,330193.0427617615,4156784.764647743,52,S
1741266499.2503653,330192.8748911546,4156784.7680806275,52,S
1741266499.3753653,330192.71608275303,4156784.7824288034,52,S
1741266499.5003653,330192.5658827381,4156784.785500338,52,S
1741266499.6253653,330192.3977852225,4156784.7778372657,52,S
1741266499.7503653,330192.2203985938,4156784.7481629443,52,S
1741266499.8753653,330192.05230107903,4156784.740499879,52,S
1741266500.0003653,330191.8751413572,4156784.7219215306,52,S
1741266500.1253653,330191.71610604355,4156784.7251737593,52,S
1741266500.2503653,330191.55707073206,4156784.728425991,52,S
1741266500.3753653,330191.39848923835,4156784.753870158,52,S
1741266500.5003653,330191.21317495266,4156784.768760403,52,S
1741266500.6253653,330191.0545934604,4156784.7942045764,52,S
1741266500.7503653,330190.89555814984,4156784.797456821,52,S
1741266500.8753653,330190.75464724854,4156784.82253964,52,S
1741266501.0003653,330190.6051279664,4156784.8588991095,52,S
1741266501.1253653,330190.4560625058,4156784.9174505137,52,S
1741266501.2503653,330190.3069970494,4156784.97600192,52,S
1741266501.3753653,330190.1493232098,4156785.045829977,52,S
1741266501.5003653,330189.9558543704,4156785.0941888294,52,S
1741266501.6253653,330189.7977267135,4156785.141824961,52,S
1741266501.7503653,330189.6568158227,4156785.1669077985,52,S
1741266501.8753653,330189.4893990467,4156785.1925326856,52,S
1741266502.0003653,330189.3129200642,4156785.2072422914,52,S
1741266502.1253653,330189.16340079403,4156785.2436017855,52,S
1741266502.2503653,330189.03177902487,4156785.290695886,52,S
1741266502.3753653,330188.8820328438,4156785.3159594196,52,S
1741266502.5003653,330188.7150698996,4156785.363776254,52,S
1741266502.6253653,330188.5655506344,4156785.4001357607,52,S
1741266502.7503653,330188.4246397505,4156785.4252186203,52,S
1741266502.8753653,330188.2751204851,4156785.4615781307,52,S
1741266503.0003653,330188.1074768033,4156785.4761070795,52,S
1741266503.1253653,330187.94006003893,4156785.5017319974,52,S
1741266503.2503653,330187.7903138616,4156785.526995551,52,S
1741266503.3753653,330187.6496298966,4156785.5631743902,52,S
1741266503.5003653,330187.4912753444,4156785.5997145995,52,S
1741266503.6253653,330187.3150232874,4156785.625520215,52,S
1741266503.7503653,330187.1564418195,4156785.650964464,52,S
1741266503.8753653,330186.99740652274,4156785.654216784,52,S
1741266504.0003653,330186.8564956465,4156785.6792996703,52,S
1741266504.1253653,330186.67095446546,4156785.68309405,52,S
1741266504.2503653,330186.5033107891,4156785.6976230303,52,S
1741266504.3753653,330186.34472932655,4156785.723067296,52,S
1741266504.5003653,330186.1949831566,4156785.7483308795,52,S
1741266504.6253653,330186.02756640146,4156785.773955835,52,S
1741266504.7503653,330185.85131435096,4156785.799761481,52,S
1741266504.8753653,330185.67506230134,4156785.8255671305,52,S
1741266505.0003653,330185.542532889,4156785.8282774203,52,S
1741266505.1253653,330185.3927867248,4156785.853541018,52,S
1741266505.2503653,330185.2160808405,4156785.857154744,52,S
1741266505.3753653,330185.0398287934,4156785.8829604085,52,S
1741266505.5003653,330184.8991448439,4156785.9191392944,52,S
1741266505.6253653,330184.74917176145,4156785.9333069366,52,S
1741266505.7503653,330184.5819819322,4156785.9700278905,52,S
1741266505.8753653,330184.4059568081,4156786.006929533,52,S
1741266506.0003653,330184.23854006187,4156786.032554527,52,S
1741266506.125365,330184.0974022758,4156786.0465414943,52,S
1741266506.250365,330183.9299855286,4156786.072166494,52,S
1741266506.375365,330183.7446712767,4156786.087056905,52,S
1741266506.500365,330183.5772545311,4156786.112681912,52,S
1741266506.625365,330183.41890000313,4156786.1492222,52,S
1741266506.750365,330183.26938076783,4156786.185581803,52,S
1741266506.875365,330183.1110262424,4156786.222122097,52,S
1741266507.000365,330182.9259389134,4156786.2481084946,52,S
1741266507.125365,330182.76713054464,4156786.2624568623,52,S
1741266507.250365,330182.61715747224,4156786.2766245445,52,S
1741266507.375365,330182.44974073267,4156786.302249574,52,S
1741266507.500365,330182.27303485805,4156786.305863363,52,S
1741266507.625365,330182.1053911972,4156786.3203924336,52,S
1741266507.750365,330181.96448034263,4156786.345475403,52,S
1741266507.875365,330181.8147341929,4156786.3707390665,52,S
1741266508.000365,330181.6475443824,4156786.407460079,52,S
1741266508.125365,330181.4889629409,4156786.4329044376,52,S
1741266508.250365,330181.3389898725,4156786.4470721423,52,S
1741266508.375365,330181.1792738134,4156786.417036675,52,S
1741266508.500365,330181.01933083136,4156786.3759052437,52,S
1741266508.625365,330180.8331088886,4156786.346411855,52,S
1741266508.750365,330180.6917441882,4156786.3493029135,52,S
1741266508.875365,330180.5320281243,4156786.3192674583,52,S
1741266509.000365,330180.36461139197,4156786.34489253,52,S
1741266509.125365,330180.2055761017,4156786.34814498,52,S
1741266509.250365,330180.05514918204,4156786.3401207747,52,S
1741266509.375365,330179.8961138915,4156786.3433732307,52,S
1741266509.500365,330179.74546004314,4156786.3242530646,52,S
1741266509.625365,330179.60386841587,4156786.3160481756,52,S
1741266509.750365,330179.47133900796,4156786.318758563,52,S
1741266509.875365,330179.34764489374,4156786.3212882597,52,S
1741266510.000365,330179.2239507795,4156786.323817958,52,S
1741266510.125365,330179.11815417913,4156786.3370822393,52,S
1741266510.250365,330178.9944600627,4156786.339611941,52,S
1741266510.375365,330178.87960124225,4156786.341960951,52,S
1741266510.500365,330178.7821860822,4156786.332852611,52,S
1741266510.625365,330178.7024415116,4156786.3233828833,52,S
1741266510.750365,330178.6401405989,4156786.3024558043,52,S
1741266510.875365,330178.5776127585,4156786.2704327586,52,S
1741266511.000365,330178.5424985106,4156786.282251499,52,S
1741266511.125365,330178.53366321686,4156786.282432193,52,S
1741266511.250365,330178.52482792304,4156786.2826128863,52,S
1741266511.375365,330178.5332093622,4156786.26024026,52,S
1741266511.500365,330178.5334362895,4156786.2713362263,52,S
1741266511.625365,330178.54295236524,4156786.304443433,52,S
1741266511.750365,330178.56062295276,4156786.3040820453,52,S
1741266511.875365,330178.6054802055,4156786.336466478,52,S
1741266512.000365,330178.68499784905,4156786.3348402376,52,S
1741266512.125365,330178.78173222824,4156786.310660677,52,S
1741266512.250365,330178.84380621364,4156786.320491791,52,S
1741266512.375365,330178.87960124225,4156786.341960951,52,S
1741266512.500365,330178.89749875653,4156786.3526955326,52,S
1741266512.625365,330178.9684080351,4156786.362345953,52,S
1741266512.750365,330179.00374920986,4156786.361623181,52,S
1741266512.875365,330179.03931731347,4156786.371996376,52,S
1741266513.000365,330179.0751123414,4156786.393465537,52,S
1741266513.125365,330179.08440148825,4156786.415476778,52,S
1741266513.250365,330179.11158814875,4156786.448222597,52,S
1741266513.375365,330179.1294856647,4156786.458957179,52,S
1741266513.5003648,330179.156672325,4156786.491703,52,S
1741266513.6253648,330179.1745698385,4156786.502437581,52,S
1741266513.7503648,330179.20130264777,4156786.512991469,52,S
1741266513.8753648,330179.21942708537,4156786.534822016,52,S
1741266514.0003648,330179.22780852835,4156786.51244939,52,S
1741266514.1253648,330179.2450252626,4156786.489896071,52,S
1741266514.2503648,330179.2538605562,4156786.4897153787,52,S
1741266514.3753648,330179.2538605562,4156786.4897153787,52,S
1741266514.5003648,330179.2359630427,4156786.4789807973,52,S
1741266514.6253648,330179.19155964616,4156786.4687882946,52,S
1741266514.7503648,330179.1555376925,4156786.4362231665,52,S
1741266514.8753648,330179.102299002,4156786.4262113585,52,S
