index,Long,Lat,UTM_X,UTM_Y
1164,127.0785071,37.542256,330246.58436659025,4156764.199460759
1165,127.07850619999999,37.5422571,330246.5073439387,4156764.3231419562
1166,127.0785052,37.5422582,330246.4214859749,4156764.4470037757
1167,127.0785042,37.5422593,330246.3356280138,4156764.5708655957
1168,127.07850309999999,37.5422601,330246.24025423545,4156764.6616201424
1169,127.078502,37.542260999999996,330246.1451072967,4156764.763470656
1170,127.0785008,37.5422619,330246.0411250441,4156764.865501792
1171,127.0784997,37.5422629,330245.94620494137,4156764.978448272
1172,127.078499,37.542263999999996,330245.886852937,4156765.1017682347
1173,127.078498,37.542265,330245.8007681552,4156765.2145340955
1174,127.0784972,37.542266,330245.7323540053,4156765.3269387153
1175,127.0784963,37.5422669,330245.6548777055,4156765.4284279924
1176,127.0784954,37.5422678,330245.57740140765,4156765.52991727
1177,127.07849429999999,37.5422685,330245.4818008124,4156765.6095758625
1178,127.078493,37.5422693,330245.36875642906,4156765.700691663
1179,127.078492,37.542270099999996,330245.2822179876,4156765.7912656
1180,127.0784911,37.5422709,330245.20451486105,4156765.8816589173
1181,127.07848999999999,37.5422718,330245.1093679472,4156765.9835094437
1182,127.0784891,37.5422728,330245.0321185007,4156766.0960946917
1183,127.0784879,37.5422738,330244.9283631159,4156766.209221806
1184,127.07848689999999,37.5422746,330244.84182468243,4156766.2997957496
1185,127.0784858,37.5422753,330244.7462241055,4156766.37945435
1186,127.07848469999999,37.5422759,330244.6503966906,4156766.4480169867
1187,127.07848349999999,37.542276699999995,330244.54618764017,4156766.538952177
1188,127.07848249999999,37.5422772,330244.4589687033,4156766.5962382285
1189,127.0784817,37.542277999999996,330244.3901009057,4156766.6864509312
1190,127.0784808,37.5422788,330244.3123977974,4156766.7768442566
1191,127.07848,37.542279799999996,330244.24398368143,4156766.8892488894
1192,127.0784791,37.542280999999996,330244.1671879296,4156767.0240260763
1193,127.07847819999999,37.5422819,330244.08971166547,4156767.125515369
1194,127.0784772,37.5422826,330244.00294641475,4156767.204993357
1195,127.07847609999999,37.5422832,330243.9071190156,4156767.273556003
1196,127.07847489999999,37.5422839,330243.8026831451,4156767.353395238
1197,127.07847369999999,37.542284599999995,330243.6982472766,4156767.433234475
1198,127.0784729,37.542285199999995,330243.62892581883,4156767.5012552533
1199,127.07847179999999,37.5422861,330243.53377894335,4156767.6031058
1200,127.0784707,37.5422869,330243.438405231,4156767.6938603823
1201,127.0784695,37.5422879,330243.33464988845,4156767.806987519
1202,127.0784681,37.542288899999996,330243.2132239269,4156767.9204759044
1203,127.07846669999999,37.5422896,330243.09111744724,4156768.0006763986
1204,127.07846529999999,37.542290099999995,330242.9685572924,4156768.058684963
1205,127.0784638,37.542290699999995,330242.83738866856,4156768.127970119
1206,127.0784623,37.542291299999995,330242.70622004673,4156768.197255277
1207,127.07846119999999,37.542291899999995,330242.61039266945,4156768.2658179384
1208,127.0784601,37.5422928,330242.5152458153,4156768.367668498
1209,127.07845879999999,37.542293699999995,330242.4024283427,4156768.469880306
1210,127.0784576,37.5422945,330242.29821934237,4156768.560815527
1211,127.0784561,37.5422952,330242.1672775728,4156768.641196661
1212,127.07845499999999,37.5422958,330242.0714502027,4156768.709759329
1213,127.0784537,37.5422963,330241.9577253773,4156768.767587284
1214,127.0784525,37.542296799999995,330241.8528358612,4156768.8252346143
1215,127.07845119999999,37.542297399999995,330241.7393378759,4156768.8941585384
1216,127.07845019999999,37.5422981,330241.652572666,4156768.9736365518
1217,127.0784492,37.5422988,330241.56580746005,4156769.0531145656
1218,127.078448,37.5422995,330241.46137163416,4156769.132953832
1219,127.0784468,37.5423003,330241.3571626523,4156769.223889065
1220,127.0784455,37.5423012,330241.2443452055,4156769.3261008915
1221,127.0784443,37.5423018,330241.1396825436,4156769.3948441967
1222,127.078443,37.5423022,330241.0257308866,4156769.4415762005
1223,127.0784417,37.542302899999996,330240.9124597636,4156769.5215961006
1224,127.07844039999999,37.542303499999996,330240.7989617953,4156769.590520038
1225,127.07843919999999,37.5423042,330240.6945259833,4156769.6703593144
1226,127.07843799999999,37.5423049,330240.5900901733,4156769.7501985934
1227,127.0784367,37.5423055,330240.47659221303,4156769.8191225356
1228,127.0784353,37.5423063,330240.35471263254,4156769.9104190357
1229,127.07843369999999,37.5423069,330240.2147087475,4156769.9798848624
1230,127.0784324,37.5423075,330240.1012107955,4156770.048808808
1231,127.078431,37.5423079,330239.9784238441,4156770.095721454
1232,127.07842959999999,37.542308399999996,330239.8558637404,4156770.153730067
1233,127.0784281,37.542308999999996,330239.72469517414,4156770.2230152744
1234,127.0784271,37.542309599999996,330239.6377031527,4156770.291397345
1235,127.0784257,37.542310199999996,330239.51536989876,4156770.360501928
1236,127.07842439999999,37.542310799999996,330239.40187195526,4156770.429425885
1237,127.07842289999999,37.5423116,330239.2711570846,4156770.5209030304
1238,127.07842129999999,37.5423123,330239.1313800657,4156770.6014648406
1239,127.07842,37.542313,330239.01810897386,4156770.681484769
1240,127.0784187,37.5423137,330238.9048378842,4156770.761504699
1241,127.0784173,37.542314399999995,330238.78273148864,4156770.841705257
1242,127.07841579999999,37.542315099999996,330238.65178978525,4156770.9220864484
1243,127.0784145,37.5423158,330238.53851870226,4156771.002106382
1244,127.0784132,37.5423165,330238.4252476237,4156771.082126319
1245,127.0784116,37.5423172,330238.2854706198,4156771.1626881454
1246,127.07840999999999,37.542318,330238.1459204651,4156771.2543459386
1247,127.07840859999999,37.5423186,330238.0235872371,4156771.323450546
1248,127.0784072,37.542319,330237.9008003196,4156771.3703632234
1249,127.0784056,37.5423195,330237.7605696311,4156771.4287331267
1250,127.0784039,37.5423201,330237.61173048674,4156771.4983796286
1251,127.0784027,37.5423207,330237.50706788106,4156771.567122983
1252,127.07840139999999,37.5423214,330237.3937968153,4156771.647142934
1253,127.0784001,37.542322,330237.2802989061,4156771.716066921
1254,127.0783986,37.5423227,330237.1493572326,4156771.796448136
1255,127.0783969,37.5423234,330237.0007449477,4156771.877190617
1256,127.0783956,37.5423239,330236.8870201942,4156771.935018643
1257,127.07839419999999,37.5423245,330236.7646869861,4156772.0041232686
1258,127.07839249999999,37.5423251,330236.61584785976,4156772.073769789
1259,127.0783908,37.5423257,330236.46700873354,4156772.1434163135
1260,127.0783896,37.5423264,330236.3625729941,4156772.223255648
1261,127.0783883,37.542327,330236.24907510314,4156772.292179649
1262,127.07838679999999,37.5423277,330236.11813344597,4156772.3725608815
1263,127.0783853,37.542328399999995,330235.9871917935,4156772.452942116
1264,127.07838369999999,37.5423292,330235.8476416848,4156772.5445999503
1265,127.0783824,37.5423298,330235.73414380004,4156772.6135239596
1266,127.078381,37.542330299999996,330235.611583761,4156772.671532636
1267,127.0783795,37.542330799999995,330235.4801884174,4156772.729721949
1268,127.07837789999999,37.542331399999995,330235.3401846178,4156772.799187862
1269,127.0783766,37.542332,330235.22668674286,4156772.868111878
1270,127.0783754,37.542332699999996,330235.122251024,4156772.947951228
1271,127.07837409999999,37.5423334,330235.00897999917,4156773.027971214
1272,127.0783728,37.5423342,330234.89593582985,4156773.1190871657
1273,127.0783713,37.542335099999995,330234.76544790284,4156773.22166035
1274,127.0783702,37.5423359,330234.67007434973,4156773.31241504
1275,127.07836879999999,37.542336399999996,330234.5475143279,4156773.3704237337
