index,Long,Lat,UTM_X,UTM_Y
130,127.07989509999999,37.5407718,330365.8543353023,4156597.0070981146
131,127.07989629999999,37.5407718,330365.9603611641,4156597.0049322685
132,127.0798974,37.5407718,330366.0575515377,4156597.002946912
133,127.07989859999999,37.5407718,330366.1635773995,4156597.0007810686
134,127.0798995,37.5407717,330366.24287013395,4156596.988060727
135,127.0799007,37.5407716,330366.34866933344,4156596.9747989257
136,127.0799019,37.5407716,330366.45469519554,4156596.972633086
137,127.0799029,37.5407715,330366.54282341653,4156596.95973226
138,127.0799041,37.540771299999996,330366.64839595475,4156596.935374504
139,127.0799053,37.5407712,330366.75419515534,4156596.9221127075
140,127.07990629999999,37.5407711,330366.8423233794,4156596.909211885
141,127.07990769999999,37.540771,330366.96579355956,4156596.8955891207
142,127.07990889999999,37.5407708,330367.0713660995,4156596.871231369
143,127.07991,37.540770699999996,330367.1683298129,4156596.858150064
144,127.0799114,37.5407705,330367.29157333064,4156596.833431345
145,127.0799126,37.5407704,330367.3973725331,4156596.8201695574
146,127.07991399999999,37.5407702,330367.520616052,4156596.79545084
147,127.07991539999999,37.540769999999995,330367.6438595714,4156596.7707321243
148,127.0799167,37.5407697,330367.75804094254,4156596.735097935
149,127.0799182,37.540769499999996,330367.890119952,4156596.710198739
150,127.07991949999999,37.5407693,330368.004527985,4156596.685660515
151,127.0799212,37.5407691,330368.15427797515,4156596.660400354
152,127.07992259999999,37.540768799999995,330368.2772948382,4156596.6245856867
153,127.0799241,37.5407686,330368.4093738528,4156596.599686499
154,127.07992569999999,37.5407684,330368.5502883545,4156596.5746068284
155,127.0799272,37.540768,330368.68191404967,4156596.527515725
156,127.0799287,37.5407679,330368.81421972346,4156596.5137125035
157,127.07993019999999,37.540767599999995,330368.94607208215,4156596.4777173623
158,127.07993169999999,37.5407675,330369.07837775693,4156596.4639141452
159,127.0799333,37.5407672,330369.2190656038,4156596.4277385264
160,127.07993479999999,37.5407671,330369.3513712796,4156596.4139353135
161,127.0799364,37.5407669,330369.49228578864,4156596.38885566
162,127.07993789999999,37.5407667,330369.62436480727,4156596.3639564905
163,127.0799394,37.5407666,330369.75667048676,4156596.3501532837
164,127.07994099999999,37.5407665,330369.8978116531,4156596.3361695963
165,127.0799424,37.5407663,330370.02105518454,4156596.3114509173
